OrderID,OrderDate,Region,State,SalesChannel,Product,Quantity,Sales,Profit,Employee,DeliveryDays
288,2020-01-12 23:00:00,Midwest,New York,Distributor,Festive,5,1000,200,Carl N.,5
289,2020-01-13 00:00:00,Midwest,California,Distributor,Computers,3,200,40,Nicholas C.,5
290,2020-01-13 01:00:00,West,California,Wholesale,Furniture Cushions,4,500,100,Keith G.,6
291,2020-01-13 02:00:00,Midwest,New York,Distributor,Computers,3,200,40,Nicholas C.,8
292,2020-01-13 03:00:00,South,Illinois,Online,Dining Furniture,1,50,10,Joe P.,3
293,2020-01-13 04:00:00,Midwest,Florida,Distributor,Computers,1,50,10,Nicholas C.,6
294,2020-01-13 05:00:00,Northeast,Illinois,In-Store,Cookware,4,500,100,Donald R.,5
295,2020-01-13 06:00:00,Northeast,California,In-Store,Cookware,4,500,100,Donald R.,3
296,2020-01-13 07:00:00,West,California,Wholesale,Dinnerware,5,1000,200,Shawn W.,6
297,2020-01-13 08:00:00,Northeast,New York,In-Store,Floor Lamps,5,1000,200,Joshua B.,8
298,2020-01-13 09:00:00,South,Arizona,Online,Floral,3,200,40,Douglas T.,6
299,2020-01-13 10:00:00,Midwest,Illinois,Distributor,Festive,4,500,100,Carl N.,8
300,2020-01-13 11:00:00,West,Ohio,Wholesale,Furniture Cushions,1,50,10,Keith G.,5
301,2020-01-13 12:00:00,Midwest,New York,Distributor,Computers,5,1000,200,Nicholas C.,8
302,2020-01-13 13:00:00,Midwest,Georgia,Distributor,Computers,5,1000,200,Nicholas C.,3
303,2020-01-13 14:00:00,South,California,Online,Dining Furniture,1,50,10,Joe P.,5
304,2020-01-13 15:00:00,Northeast,New York,In-Store,Floor Lamps,5,1000,200,Joshua B.,3
305,2020-01-13 16:00:00,Northeast,Illinois,In-Store,Cookware,3,200,40,Donald R.,7
306,2020-01-13 17:00:00,Midwest,California,Distributor,Festive,4,500,100,Carl N.,4
307,2020-01-13 18:00:00,West,Florida,Wholesale,Dinnerware,1,50,10,Shawn W.,8
308,2020-01-13 19:00:00,Northeast,New York,In-Store,Cookware,4,500,100,Donald R.,4
309,2020-01-13 20:00:00,West,Colorado,Wholesale,Furniture Cushions,5,1000,200,Keith G.,4
310,2020-01-13 21:00:00,Northeast,California,In-Store,Floor Lamps,5,1000,200,Joshua B.,8
311,2020-01-13 22:00:00,West,Illinois,Wholesale,Furniture Cushions,1,50,10,Keith G.,5
312,2020-01-13 23:00:00,South,Texas,Online,Floral,3,200,40,Douglas T.,7
313,2020-01-14 00:00:00,West,Ohio,Wholesale,Dinnerware,2,100,20,Shawn W.,3
314,2020-01-14 01:00:00,South,Michigan,Online,Floral,1,50,10,Douglas T.,6
315,2020-01-14 02:00:00,South,Arizona,Online,Dining Furniture,2,100,20,Joe P.,3
316,2020-01-14 03:00:00,West,Michigan,Wholesale,Furniture Cushions,2,100,20,Keith G.,6
317,2020-01-14 04:00:00,South,Illinois,Online,Dining Furniture,3,200,40,Joe P.,3
318,2020-01-14 05:00:00,Midwest,Georgia,Distributor,Computers,2,100,20,Nicholas C.,8
319,2020-01-14 06:00:00,South,Georgia,Online,Floral,2,100,20,Douglas T.,7
320,2020-01-14 07:00:00,Northeast,Texas,In-Store,Floor Lamps,3,200,40,Joshua B.,6
321,2020-01-14 08:00:00,West,Arizona,Wholesale,Furniture Cushions,2,100,20,Keith G.,5
322,2020-01-14 09:00:00,Midwest,Colorado,Distributor,Festive,2,100,20,Carl N.,3
323,2020-01-14 10:00:00,West,Texas,Wholesale,Dinnerware,2,100,20,Shawn W.,3
324,2020-01-14 11:00:00,Northeast,Michigan,In-Store,Cookware,1,50,10,Donald R.,6
325,2020-01-14 12:00:00,Northeast,Texas,In-Store,Floor Lamps,1,50,10,Joshua B.,5
326,2020-01-14 13:00:00,Northeast,Michigan,In-Store,Floor Lamps,1,50,10,Joshua B.,5
327,2020-01-14 14:00:00,South,California,Online,Dining Furniture,3,200,40,Joe P.,8
328,2020-01-14 15:00:00,South,Georgia,Online,Floral,5,1000,200,Douglas T.,8
329,2020-01-14 16:00:00,West,California,Wholesale,Furniture Cushions,2,100,20,Keith G.,8
330,2020-01-14 17:00:00,West,Ohio,Wholesale,Furniture Cushions,2,100,20,Keith G.,8
331,2020-01-14 18:00:00,Midwest,Arizona,Distributor,Computers,3,200,40,Nicholas C.,8
332,2020-01-14 19:00:00,Midwest,Colorado,Distributor,Computers,2,100,20,Nicholas C.,8
333,2020-01-14 20:00:00,West,Michigan,Wholesale,Dinnerware,1,50,10,Shawn W.,7
334,2020-01-14 21:00:00,South,Colorado,Online,Dining Furniture,5,1000,200,Joe P.,5
335,2020-01-14 22:00:00,Northeast,Michigan,In-Store,Floor Lamps,4,500,100,Joshua B.,8
336,2020-01-14 23:00:00,West,Illinois,Wholesale,Furniture Cushions,2,100,20,Keith G.,5
337,2020-01-15 00:00:00,Midwest,Texas,Distributor,Festive,1,50,10,Carl N.,5
338,2020-01-15 01:00:00,South,Ohio,Online,Dining Furniture,4,500,100,Joe P.,4
339,2020-01-15 02:00:00,West,Georgia,Wholesale,Dinnerware,5,1000,200,Shawn W.,7
340,2020-01-15 03:00:00,West,Michigan,Wholesale,Dinnerware,4,500,100,Shawn W.,8
341,2020-01-15 04:00:00,South,Colorado,Online,Dining Furniture,1,50,10,Joe P.,3
342,2020-01-15 05:00:00,West,Ohio,Wholesale,Dinnerware,4,500,100,Shawn W.,6
343,2020-01-15 06:00:00,South,Florida,Online,Dining Furniture,3,200,40,Joe P.,3
344,2020-01-15 07:00:00,Northeast,Florida,In-Store,Cookware,4,500,100,Donald R.,7
345,2020-01-15 08:00:00,South,California,Online,Dining Furniture,2,100,20,Joe P.,6
346,2020-01-15 09:00:00,South,Georgia,Online,Floral,2,100,20,Douglas T.,7
347,2020-01-15 10:00:00,South,Illinois,Online,Dining Furniture,3,200,40,Joe P.,5
348,2020-01-15 11:00:00,West,Colorado,Wholesale,Dinnerware,1,50,10,Shawn W.,6
349,2020-01-15 12:00:00,West,Texas,Wholesale,Furniture Cushions,2,100,20,Keith G.,5
350,2020-01-15 13:00:00,South,Texas,Online,Floral,5,1000,200,Douglas T.,3
351,2020-01-15 14:00:00,West,Colorado,Wholesale,Dinnerware,2,100,20,Shawn W.,3
352,2020-01-15 15:00:00,Midwest,Arizona,Distributor,Computers,2,100,20,Nicholas C.,6
353,2020-01-15 16:00:00,Midwest,Illinois,Distributor,Computers,1,50,10,Nicholas C.,6
354,2020-01-15 17:00:00,West,Ohio,Wholesale,Furniture Cushions,4,500,100,Keith G.,8
355,2020-01-15 18:00:00,West,Michigan,Wholesale,Furniture Cushions,2,100,20,Keith G.,7
356,2020-01-15 19:00:00,South,Arizona,Online,Floral,3,200,40,Douglas T.,8
357,2020-01-15 20:00:00,Northeast,Michigan,In-Store,Cookware,4,500,100,Donald R.,7
358,2020-01-15 21:00:00,West,Michigan,Wholesale,Furniture Cushions,5,1000,200,Keith G.,8
359,2020-01-15 22:00:00,Midwest,Arizona,Distributor,Computers,1,50,10,Nicholas C.,5
360,2020-01-15 23:00:00,South,California,Online,Dining Furniture,5,1000,200,Joe P.,6
361,2020-01-16 00:00:00,West,Florida,Wholesale,Dinnerware,4,500,100,Shawn W.,3
362,2020-01-16 01:00:00,Midwest,Michigan,Distributor,Computers,4,500,100,Nicholas C.,7
363,2020-01-16 02:00:00,Midwest,Arizona,Distributor,Computers,4,500,100,Nicholas C.,7
364,2020-01-16 03:00:00,Northeast,Arizona,In-Store,Cookware,5,1000,200,Donald R.,3
365,2020-01-16 04:00:00,South,New York,Online,Floral,4,500,100,Douglas T.,8
366,2020-01-16 05:00:00,South,California,Online,Floral,5,1000,200,Douglas T.,7
367,2020-01-16 06:00:00,Northeast,Georgia,In-Store,Floor Lamps,4,500,100,Joshua B.,5
368,2020-01-16 07:00:00,Northeast,New York,In-Store,Cookware,3,200,40,Donald R.,6
369,2020-01-16 08:00:00,South,New York,Online,Dining Furniture,4,500,100,Joe P.,3
370,2020-01-16 09:00:00,South,Colorado,Online,Floral,5,1000,200,Douglas T.,6
371,2020-01-16 10:00:00,West,Florida,Wholesale,Dinnerware,2,100,20,Shawn W.,7
372,2020-01-16 11:00:00,West,Arizona,Wholesale,Furniture Cushions,4,500,100,Keith G.,7
373,2020-01-16 12:00:00,Northeast,Florida,In-Store,Cookware,2,100,20,Donald R.,3
374,2020-01-16 13:00:00,West,Illinois,Wholesale,Furniture Cushions,3,200,40,Keith G.,5
375,2020-01-16 14:00:00,Midwest,Colorado,Distributor,Computers,1,50,10,Nicholas C.,4
376,2020-01-16 15:00:00,West,Georgia,Wholesale,Dinnerware,3,200,40,Shawn W.,3
377,2020-01-16 16:00:00,West,Florida,Wholesale,Dinnerware,4,500,100,Shawn W.,4
378,2020-01-16 17:00:00,Midwest,Texas,Distributor,Computers,2,100,20,Nicholas C.,8
379,2020-01-16 18:00:00,Northeast,Michigan,In-Store,Cookware,2,100,20,Donald R.,4
380,2020-01-16 19:00:00,Midwest,Illinois,Distributor,Computers,5,1000,200,Nicholas C.,5
381,2020-01-16 20:00:00,West,California,Wholesale,Furniture Cushions,2,100,20,Keith G.,8
382,2020-01-16 21:00:00,Northeast,Georgia,In-Store,Floor Lamps,5,1000,200,Joshua B.,4
383,2020-01-16 22:00:00,West,Illinois,Wholesale,Dinnerware,1,50,10,Shawn W.,8
384,2020-01-16 23:00:00,Midwest,Michigan,Distributor,Festive,4,500,100,Carl N.,4
385,2020-01-17 00:00:00,Midwest,Colorado,Distributor,Festive,5,1000,200,Carl N.,5
386,2020-01-17 01:00:00,West,Michigan,Wholesale,Furniture Cushions,1,50,10,Keith G.,4
387,2020-01-17 02:00:00,South,New York,Online,Dining Furniture,2,100,20,Joe P.,4
388,2020-01-17 03:00:00,South,Michigan,Online,Floral,2,100,20,Douglas T.,4
389,2020-01-17 04:00:00,Midwest,New York,Distributor,Computers,1,50,10,Nicholas C.,3
390,2020-01-17 05:00:00,Midwest,Colorado,Distributor,Computers,2,100,20,Nicholas C.,3
391,2020-01-17 06:00:00,South,Ohio,Online,Dining Furniture,1,50,10,Joe P.,3
392,2020-01-17 07:00:00,South,New York,Online,Dining Furniture,5,1000,200,Joe P.,5
393,2020-01-17 08:00:00,West,California,Wholesale,Furniture Cushions,5,1000,200,Keith G.,8
394,2020-01-17 09:00:00,West,Michigan,Wholesale,Furniture Cushions,1,50,10,Keith G.,7
395,2020-01-17 10:00:00,South,Michigan,Online,Dining Furniture,5,1000,200,Joe P.,4
396,2020-01-17 11:00:00,West,California,Wholesale,Dinnerware,5,1000,200,Shawn W.,4
397,2020-01-17 12:00:00,West,Texas,Wholesale,Furniture Cushions,5,1000,200,Keith G.,5
398,2020-01-17 13:00:00,Northeast,Arizona,In-Store,Floor Lamps,3,200,40,Joshua B.,4
399,2020-01-17 14:00:00,West,Ohio,Wholesale,Furniture Cushions,4,500,100,Keith G.,3
400,2020-01-17 15:00:00,Midwest,Georgia,Distributor,Computers,2,100,20,Nicholas C.,7
401,2020-01-17 16:00:00,West,New York,Wholesale,Furniture Cushions,3,200,40,Keith G.,6
402,2020-01-17 17:00:00,West,California,Wholesale,Dinnerware,5,1000,200,Shawn W.,4
403,2020-01-17 18:00:00,South,Colorado,Online,Dining Furniture,1,50,10,Joe P.,3
404,2020-01-17 19:00:00,Midwest,New York,Distributor,Computers,5,1000,200,Nicholas C.,6
405,2020-01-17 20:00:00,West,Arizona,Wholesale,Furniture Cushions,4,500,100,Keith G.,7
406,2020-01-17 21:00:00,West,Colorado,Wholesale,Dinnerware,5,1000,200,Shawn W.,6
407,2020-01-17 22:00:00,Northeast,Illinois,In-Store,Floor Lamps,1,50,10,Joshua B.,3
408,2020-01-17 23:00:00,West,Michigan,Wholesale,Furniture Cushions,4,500,100,Keith G.,8
409,2020-01-18 00:00:00,West,Illinois,Wholesale,Dinnerware,5,1000,200,Shawn W.,8
410,2020-01-18 01:00:00,Northeast,New York,In-Store,Floor Lamps,4,500,100,Joshua B.,6
411,2020-01-18 02:00:00,South,Arizona,Online,Dining Furniture,2,100,20,Joe P.,5
412,2020-01-18 03:00:00,West,Ohio,Wholesale,Furniture Cushions,2,100,20,Keith G.,6
413,2020-01-18 04:00:00,Northeast,New York,In-Store,Floor Lamps,5,1000,200,Joshua B.,4
414,2020-01-18 05:00:00,Midwest,California,Distributor,Computers,4,500,100,Nicholas C.,4
415,2020-01-18 06:00:00,South,Florida,Online,Dining Furniture,1,50,10,Joe P.,8
416,2020-01-18 07:00:00,Midwest,New York,Distributor,Computers,5,1000,200,Nicholas C.,5
417,2020-01-18 08:00:00,Midwest,Michigan,Distributor,Festive,2,100,20,Carl N.,3
418,2020-01-18 09:00:00,Northeast,Michigan,In-Store,Cookware,2,100,20,Donald R.,4
419,2020-01-18 10:00:00,West,New York,Wholesale,Furniture Cushions,5,1000,200,Keith G.,8
420,2020-01-18 11:00:00,Northeast,Colorado,In-Store,Floor Lamps,4,500,100,Joshua B.,7
421,2020-01-18 12:00:00,Northeast,Florida,In-Store,Cookware,2,100,20,Donald R.,8
422,2020-01-18 13:00:00,Northeast,California,In-Store,Cookware,4,500,100,Donald R.,4
423,2020-01-18 14:00:00,Northeast,New York,In-Store,Floor Lamps,2,100,20,Joshua B.,4
424,2020-01-18 15:00:00,South,Colorado,Online,Dining Furniture,2,100,20,Joe P.,8
425,2020-01-18 16:00:00,West,Michigan,Wholesale,Furniture Cushions,3,200,40,Keith G.,3
426,2020-01-18 17:00:00,Midwest,Michigan,Distributor,Festive,2,100,20,Carl N.,6
427,2020-01-18 18:00:00,Midwest,Arizona,Distributor,Computers,1,50,10,Nicholas C.,4
428,2020-01-18 19:00:00,West,New York,Wholesale,Dinnerware,5,1000,200,Shawn W.,8
429,2020-01-18 20:00:00,Midwest,Florida,Distributor,Computers,5,1000,200,Nicholas C.,8
430,2020-01-18 21:00:00,West,Texas,Wholesale,Dinnerware,4,500,100,Shawn W.,5
431,2020-01-18 22:00:00,Midwest,Florida,Distributor,Computers,2,100,20,Nicholas C.,6
432,2020-01-18 23:00:00,Northeast,Michigan,In-Store,Floor Lamps,1,50,10,Joshua B.,7
433,2020-01-19 00:00:00,Midwest,Michigan,Distributor,Festive,4,500,100,Carl N.,3
434,2020-01-19 01:00:00,West,Illinois,Wholesale,Furniture Cushions,3,200,40,Keith G.,7
435,2020-01-19 02:00:00,West,Michigan,Wholesale,Dinnerware,4,500,100,Shawn W.,6
436,2020-01-19 03:00:00,West,California,Wholesale,Furniture Cushions,4,500,100,Keith G.,6
437,2020-01-19 04:00:00,West,Georgia,Wholesale,Furniture Cushions,2,100,20,Keith G.,6
438,2020-01-19 05:00:00,West,New York,Wholesale,Furniture Cushions,3,200,40,Keith G.,7
439,2020-01-19 06:00:00,South,Florida,Online,Floral,4,500,100,Douglas T.,6
440,2020-01-19 07:00:00,South,Georgia,Online,Dining Furniture,1,50,10,Joe P.,8
441,2020-01-19 08:00:00,Midwest,Colorado,Distributor,Computers,1,50,10,Nicholas C.,7
442,2020-01-19 09:00:00,West,Texas,Wholesale,Furniture Cushions,5,1000,200,Keith G.,6
443,2020-01-19 10:00:00,Midwest,California,Distributor,Computers,3,200,40,Nicholas C.,8
444,2020-01-19 11:00:00,West,Florida,Wholesale,Furniture Cushions,3,200,40,Keith G.,5
445,2020-01-19 12:00:00,West,Georgia,Wholesale,Dinnerware,5,1000,200,Shawn W.,6
446,2020-01-19 13:00:00,South,Texas,Online,Dining Furniture,4,500,100,Joe P.,7
447,2020-01-19 14:00:00,South,Illinois,Online,Dining Furniture,3,200,40,Joe P.,4
448,2020-01-19 15:00:00,Northeast,California,In-Store,Floor Lamps,1,50,10,Joshua B.,6
449,2020-01-19 16:00:00,South,California,Online,Floral,1,50,10,Douglas T.,4
450,2020-01-19 17:00:00,Northeast,Illinois,In-Store,Floor Lamps,2,100,20,Joshua B.,8
451,2020-01-19 18:00:00,Northeast,New York,In-Store,Floor Lamps,3,200,40,Joshua B.,5
452,2020-01-19 19:00:00,Northeast,Illinois,In-Store,Floor Lamps,4,500,100,Joshua B.,3
453,2020-01-19 20:00:00,Northeast,California,In-Store,Floor Lamps,5,1000,200,Joshua B.,5
454,2020-01-19 21:00:00,Northeast,California,In-Store,Floor Lamps,5,1000,200,Joshua B.,6
455,2020-01-19 22:00:00,Midwest,Georgia,Distributor,Festive,4,500,100,Carl N.,4
456,2020-01-19 23:00:00,South,Michigan,Online,Dining Furniture,2,100,20,Joe P.,4
457,2020-01-20 00:00:00,Northeast,Texas,In-Store,Floor Lamps,5,1000,200,Joshua B.,7
458,2020-01-20 01:00:00,West,Illinois,Wholesale,Furniture Cushions,3,200,40,Keith G.,4
459,2020-01-20 02:00:00,South,Texas,Online,Dining Furniture,2,100,20,Joe P.,7
460,2020-01-20 03:00:00,South,Illinois,Online,Dining Furniture,3,200,40,Joe P.,8
461,2020-01-20 04:00:00,Northeast,Colorado,In-Store,Cookware,1,50,10,Donald R.,3
462,2020-01-20 05:00:00,Midwest,California,Distributor,Festive,2,100,20,Carl N.,6
463,2020-01-20 06:00:00,Northeast,Michigan,In-Store,Floor Lamps,5,1000,200,Joshua B.,7
464,2020-01-20 07:00:00,Midwest,Georgia,Distributor,Computers,2,100,20,Nicholas C.,3
465,2020-01-20 08:00:00,West,Michigan,Wholesale,Dinnerware,2,100,20,Shawn W.,4
466,2020-01-20 09:00:00,South,Michigan,Online,Floral,2,100,20,Douglas T.,4
467,2020-01-20 10:00:00,West,Michigan,Wholesale,Furniture Cushions,2,100,20,Keith G.,3
468,2020-01-20 11:00:00,Midwest,Texas,Distributor,Computers,3,200,40,Nicholas C.,4
469,2020-01-20 12:00:00,Midwest,Illinois,Distributor,Festive,1,50,10,Carl N.,8
470,2020-01-20 13:00:00,West,Ohio,Wholesale,Dinnerware,4,500,100,Shawn W.,8
471,2020-01-20 14:00:00,Midwest,Colorado,Distributor,Festive,2,100,20,Carl N.,3
472,2020-01-20 15:00:00,West,Florida,Wholesale,Furniture Cushions,5,1000,200,Keith G.,7
473,2020-01-20 16:00:00,South,Michigan,Online,Dining Furniture,2,100,20,Joe P.,7
474,2020-01-20 17:00:00,West,New York,Wholesale,Dinnerware,5,1000,200,Shawn W.,3
475,2020-01-20 18:00:00,South,Texas,Online,Dining Furniture,3,200,40,Joe P.,7
476,2020-01-20 19:00:00,West,Georgia,Wholesale,Furniture Cushions,5,1000,200,Keith G.,7
477,2020-01-20 20:00:00,Midwest,Florida,Distributor,Computers,4,500,100,Nicholas C.,8
478,2020-01-20 21:00:00,West,Ohio,Wholesale,Furniture Cushions,1,50,10,Keith G.,7
479,2020-01-20 22:00:00,Midwest,New York,Distributor,Computers,5,1000,200,Nicholas C.,5
480,2020-01-20 23:00:00,West,Ohio,Wholesale,Dinnerware,5,1000,200,Shawn W.,6
481,2020-01-21 00:00:00,West,Florida,Wholesale,Dinnerware,1,50,10,Shawn W.,4
482,2020-01-21 01:00:00,Northeast,Michigan,In-Store,Floor Lamps,4,500,100,Joshua B.,5
483,2020-01-21 02:00:00,Midwest,New York,Distributor,Festive,2,100,20,Carl N.,7
484,2020-01-21 03:00:00,Northeast,Ohio,In-Store,Floor Lamps,5,1000,200,Joshua B.,8
485,2020-01-21 04:00:00,Midwest,Georgia,Distributor,Festive,1,50,10,Carl N.,3
486,2020-01-21 05:00:00,Northeast,Illinois,In-Store,Floor Lamps,3,200,40,Joshua B.,7
487,2020-01-21 06:00:00,South,California,Online,Dining Furniture,1,50,10,Joe P.,8
488,2020-01-21 07:00:00,West,Illinois,Wholesale,Dinnerware,3,200,40,Shawn W.,6
489,2020-01-21 08:00:00,Midwest,Florida,Distributor,Computers,4,500,100,Nicholas C.,7
490,2020-01-21 09:00:00,Midwest,Texas,Distributor,Festive,2,100,20,Carl N.,3
491,2020-01-21 10:00:00,West,California,Wholesale,Furniture Cushions,1,50,10,Keith G.,8
492,2020-01-21 11:00:00,Midwest,Colorado,Distributor,Festive,5,1000,200,Carl N.,8
493,2020-01-21 12:00:00,Midwest,Georgia,Distributor,Computers,4,500,100,Nicholas C.,8
494,2020-01-21 13:00:00,Northeast,Colorado,In-Store,Floor Lamps,1,50,10,Joshua B.,6
495,2020-01-21 14:00:00,Midwest,New York,Distributor,Festive,5,1000,200,Carl N.,7
496,2020-01-21 15:00:00,South,California,Online,Floral,1,50,10,Douglas T.,6
497,2020-01-21 16:00:00,South,Colorado,Online,Dining Furniture,3,200,40,Joe P.,4
498,2020-01-21 17:00:00,West,Colorado,Wholesale,Dinnerware,1,50,10,Shawn W.,4
499,2020-01-21 18:00:00,Midwest,Ohio,Distributor,Computers,1,50,10,Nicholas C.,7
500,2020-01-21 19:00:00,West,Illinois,Wholesale,Dinnerware,1,50,10,Shawn W.,6
501,2020-01-21 20:00:00,South,Ohio,Online,Floral,4,500,100,Douglas T.,3
502,2020-01-21 21:00:00,Midwest,California,Distributor,Festive,1,50,10,Carl N.,8
503,2020-01-21 22:00:00,Midwest,California,Distributor,Festive,5,1000,200,Carl N.,8
504,2020-01-21 23:00:00,West,Florida,Wholesale,Furniture Cushions,3,200,40,Keith G.,7
505,2020-01-22 00:00:00,South,Ohio,Online,Floral,3,200,40,Douglas T.,4
506,2020-01-22 01:00:00,Midwest,Arizona,Distributor,Computers,1,50,10,Nicholas C.,4
507,2020-01-22 02:00:00,West,Illinois,Wholesale,Furniture Cushions,4,500,100,Keith G.,8
508,2020-01-22 03:00:00,South,California,Online,Dining Furniture,4,500,100,Joe P.,7
509,2020-01-22 04:00:00,West,Florida,Wholesale,Furniture Cushions,5,1000,200,Keith G.,6
510,2020-01-22 05:00:00,Northeast,Ohio,In-Store,Cookware,1,50,10,Donald R.,4
511,2020-01-22 06:00:00,Midwest,Illinois,Distributor,Computers,3,200,40,Nicholas C.,6
512,2020-01-22 07:00:00,Northeast,Ohio,In-Store,Cookware,4,500,100,Donald R.,4
513,2020-01-22 08:00:00,South,Colorado,Online,Floral,1,50,10,Douglas T.,4
514,2020-01-22 09:00:00,Northeast,Florida,In-Store,Floor Lamps,4,500,100,Joshua B.,5
515,2020-01-22 10:00:00,Northeast,Illinois,In-Store,Cookware,4,500,100,Donald R.,4
516,2020-01-22 11:00:00,South,Michigan,Online,Dining Furniture,3,200,40,Joe P.,3
517,2020-01-22 12:00:00,West,New York,Wholesale,Furniture Cushions,2,100,20,Keith G.,7
518,2020-01-22 13:00:00,Northeast,New York,In-Store,Floor Lamps,5,1000,200,Joshua B.,7
519,2020-01-22 14:00:00,West,Illinois,Wholesale,Furniture Cushions,5,1000,200,Keith G.,6
520,2020-01-22 15:00:00,Northeast,Ohio,In-Store,Cookware,3,200,40,Donald R.,4
521,2020-01-22 16:00:00,West,Florida,Wholesale,Furniture Cushions,4,500,100,Keith G.,3
522,2020-01-22 17:00:00,South,New York,Online,Floral,1,50,10,Douglas T.,6
523,2020-01-22 18:00:00,Northeast,Florida,In-Store,Floor Lamps,4,500,100,Joshua B.,5
524,2020-01-22 19:00:00,South,New York,Online,Floral,3,200,40,Douglas T.,6
525,2020-01-22 20:00:00,Northeast,Colorado,In-Store,Cookware,5,1000,200,Donald R.,6
526,2020-01-22 21:00:00,South,Ohio,Online,Floral,4,500,100,Douglas T.,4
527,2020-01-22 22:00:00,South,Colorado,Online,Dining Furniture,5,1000,200,Joe P.,5
528,2020-01-22 23:00:00,Northeast,New York,In-Store,Cookware,1,50,10,Donald R.,6
529,2020-01-23 00:00:00,Northeast,Michigan,In-Store,Cookware,5,1000,200,Donald R.,3
530,2020-01-23 01:00:00,Northeast,Michigan,In-Store,Cookware,5,1000,200,Donald R.,3
531,2020-01-23 02:00:00,Midwest,Colorado,Distributor,Computers,2,100,20,Nicholas C.,7
532,2020-01-23 03:00:00,West,Michigan,Wholesale,Furniture Cushions,2,100,20,Keith G.,5
533,2020-01-23 04:00:00,Midwest,New York,Distributor,Computers,2,100,20,Nicholas C.,5
534,2020-01-23 05:00:00,Midwest,Illinois,Distributor,Computers,5,1000,200,Nicholas C.,7
535,2020-01-23 06:00:00,South,Colorado,Online,Dining Furniture,3,200,40,Joe P.,6
536,2020-01-23 07:00:00,Northeast,Texas,In-Store,Floor Lamps,5,1000,200,Joshua B.,5
537,2020-01-23 08:00:00,West,Ohio,Wholesale,Furniture Cushions,3,200,40,Keith G.,3
538,2020-01-23 09:00:00,South,Michigan,Online,Floral,3,200,40,Douglas T.,3
539,2020-01-23 10:00:00,Midwest,Michigan,Distributor,Festive,2,100,20,Carl N.,4
540,2020-01-23 11:00:00,Northeast,California,In-Store,Cookware,4,500,100,Donald R.,5
541,2020-01-23 12:00:00,South,Arizona,Online,Floral,1,50,10,Douglas T.,6
542,2020-01-23 13:00:00,Northeast,Colorado,In-Store,Cookware,2,100,20,Donald R.,7
543,2020-01-23 14:00:00,South,Georgia,Online,Dining Furniture,2,100,20,Joe P.,7
544,2020-01-23 15:00:00,Northeast,Michigan,In-Store,Cookware,4,500,100,Donald R.,6
545,2020-01-23 16:00:00,Midwest,Ohio,Distributor,Computers,1,50,10,Nicholas C.,8
546,2020-01-23 17:00:00,West,Texas,Wholesale,Furniture Cushions,5,1000,200,Keith G.,4
547,2020-01-23 18:00:00,Midwest,Michigan,Distributor,Festive,5,1000,200,Carl N.,7
548,2020-01-23 19:00:00,West,Texas,Wholesale,Dinnerware,2,100,20,Shawn W.,5
549,2020-01-23 20:00:00,Northeast,New York,In-Store,Cookware,1,50,10,Donald R.,4
550,2020-01-23 21:00:00,South,New York,Online,Floral,2,100,20,Douglas T.,5
551,2020-01-23 22:00:00,Midwest,Arizona,Distributor,Computers,3,200,40,Nicholas C.,3
